source,dataset,source_key,source_role,geo_level,municipality,province,period_year,period_month,crime_group,crime_type,measure,value,source_file
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,homicidio,Homicidios culposos por otros hechos,cantidad_victimas_sd,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,homicidio,Homicidios dolosos,cantidad_hechos,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,homicidio,Homicidios dolosos,cantidad_victimas,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,homicidio,Homicidios dolosos,cantidad_victimas_fem,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,homicidio,Homicidios dolosos,cantidad_victimas_masc,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,homicidio,Homicidios dolosos,cantidad_victimas_sd,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,homicidio,Homicidios dolosos en grado de tentativa,cantidad_hechos,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,homicidio,Homicidios dolosos en grado de tentativa,cantidad_victimas,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,homicidio,Homicidios dolosos en grado de tentativa,cantidad_victimas_fem,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,homicidio,Homicidios dolosos en grado de tentativa,cantidad_victimas_masc,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,homicidio,Homicidios dolosos en grado de tentativa,cantidad_victimas_sd,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,hurto,Hurtos,cantidad_hechos,48,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,lesiones,Lesiones culposas en Accidentes Viales,cantidad_hechos,7,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,lesiones,Lesiones culposas en Accidentes Viales,cantidad_victimas,7,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,lesiones,Lesiones culposas en Accidentes Viales,cantidad_victimas_fem,1,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,lesiones,Lesiones culposas en Accidentes Viales,cantidad_victimas_masc,2,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,lesiones,Lesiones culposas en Accidentes Viales,cantidad_victimas_sd,4,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,lesiones,Lesiones culposas por otros hechos,cantidad_hechos,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,lesiones,Lesiones culposas por otros hechos,cantidad_victimas,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,lesiones,Lesiones culposas por otros hechos,cantidad_victimas_fem,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,lesiones,Lesiones culposas por otros hechos,cantidad_victimas_masc,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,lesiones,Lesiones culposas por otros hechos,cantidad_victimas_sd,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,lesiones,Lesiones dolosas,cantidad_hechos,21,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,lesiones,Lesiones dolosas,cantidad_victimas,21,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,lesiones,Lesiones dolosas,cantidad_victimas_fem,3,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,lesiones,Lesiones dolosas,cantidad_victimas_masc,7,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,lesiones,Lesiones dolosas,cantidad_victimas_sd,11,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,otros,Ley 23.737 (estupefacientes),cantidad_hechos,5,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,otros,Muertes en accidentes viales,cantidad_hechos,1,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,otros,Muertes en accidentes viales,cantidad_victimas,1,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,otros,Muertes en accidentes viales,cantidad_victimas_fem,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,otros,Muertes en accidentes viales,cantidad_victimas_masc,1,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,otros,Muertes en accidentes viales,cantidad_victimas_sd,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,integridad_sexual,Otros delitos contra la integridad sexual,cantidad_hechos,1,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,integridad_sexual,Otros delitos contra la integridad sexual,cantidad_victimas,1,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,integridad_sexual,Otros delitos contra la integridad sexual,cantidad_victimas_fem,1,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,integridad_sexual,Otros delitos contra la integridad sexual,cantidad_victimas_masc,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,integridad_sexual,Otros delitos contra la integridad sexual,cantidad_victimas_sd,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,otros,Otros delitos contra la libertad,cantidad_hechos,1,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,otros,Otros delitos contra la libertad,cantidad_victimas,1,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,otros,Otros delitos contra la libertad,cantidad_victimas_fem,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,otros,Otros delitos contra la libertad,cantidad_victimas_masc,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,otros,Otros delitos contra la libertad,cantidad_victimas_sd,1,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,otros,Otros delitos contra la propiedad,cantidad_hechos,6,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,otros,Otros delitos contra las personas,cantidad_hechos,4,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,otros,Otros delitos contra las personas,cantidad_victimas,4,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,otros,Otros delitos contra las personas,cantidad_victimas_fem,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,otros,Otros delitos contra las personas,cantidad_victimas_masc,2,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,otros,Otros delitos contra las personas,cantidad_victimas_sd,2,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,otros,Otros delitos previstos en leyes especiales,cantidad_hechos,5,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,lesiones,Robos (excluye los agravados por el resultado de lesiones y/o muertes),cantidad_hechos,190,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,lesiones,Robos agravados por el resultado de lesiones y/o muertes,cantidad_hechos,5,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,otros,Suicidios (consumados),cantidad_hechos,2,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,otros,Suicidios (consumados),cantidad_victimas,2,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,otros,Suicidios (consumados),cantidad_victimas_fem,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,otros,Suicidios (consumados),cantidad_victimas_masc,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,otros,Suicidios (consumados),cantidad_victimas_sd,2,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,hurto,Tentativas de hurto,cantidad_hechos,0,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,lesiones,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),cantidad_hechos,9,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,7,lesiones,Tentativas de robo agravado por el resultado de lesiones y/o muertes,cantidad_hechos,2,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
SNIC departamentos mensual por sexo,SNIC departamentos mensual por sexo,snic_departamentos_mensual,canonical_general,municipio,Hurlingham,Buenos Aires,2001,8,integridad_sexual,Abusos sexuales con acceso carnal (violaciones),cantidad_hechos,2,data\raw\crime\snic-departamentos-mes-sexo_csv.zip
